Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
257942,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Lincoln,Hamilton Creek,44.50024,-122.75581,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257724,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Lincoln,Little Rock Creek,44.72393,-123.71764,GNIS,Approximate,Siletz-Yaquina,17100204,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257921,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Willamette River (upper)/Lake Creek,44.432554,-123.2084,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257922,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Willamette River (upper)/Curtis Slough,44.245568,-123.16463,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257923,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Muddy Creek (lower)/Dry Muddy Creek,44.2498461,-123.1134,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257924,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Little Muddy Creek,44.307781,-123.02527,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257925,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Courtney Creek,44.4056788,-123.0717,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257926,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Calapooia River/Brush Creek,44.3548468,-122.87,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257927,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Calapooia River/Pugh Creek,44.326243,-122.74629,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257928,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Calapooia River/Bigs Creek,44.2840158,-122.6134,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257929,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Calapooia River/Hands Creek,44.254298,-122.51431,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257930,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Wiley Creek (lower),44.293261,-122.45035,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257931,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Little Wiley Creek,44.36818,-122.54341,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257932,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,South Santiam River/Shot Pouch Creek,44.398988,-122.53146,GPS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257933,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Canyon Creek,44.380565,-122.40451,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257934,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Moose Creek,44.43825,-122.36902,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257935,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Green Peter Lake (Reservoir),44.474461,-122.49893,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257936,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Calapooia River/Sodom Ditch,44.407543,-123.04266,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257937,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,South Santiam River (middle),44.4995675,-122.82453,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257938,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Butte Creek,44.468129,-123.05468,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257939,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,McDowell Creek,44.46634,-122.73235,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257940,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Oak Creek (upper),44.614453,-122.92722,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257943,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Onehorse Slough Creek,44.581359,-122.84877,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257944,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Detroit Lake (Reservoir)/Kinney Creek,44.686047,-122.26332,GNIS,Approximate,North Santiam,17090005,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257947,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Rock Creek,44.715697,-122.43404,GNIS,Approximate,North Santiam,17090005,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257950,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Thomas Creek (middle)/Jordan Creek,44.72651,-122.6973,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257951,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Thomas Creek (lower),44.6937,-122.876,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257952,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Neal Creek,44.710939,-122.67814,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257953,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Roaring River,44.626947,-122.71775,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257954,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Crabtree Creek (lower),44.667951,-122.90984,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257955,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,South Santiam River (lower),44.659008,-122.93589,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257956,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Beaver Creek,44.624567,-122.851,GNIS,Approximate,South Santiam,17090006,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257957,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Willamette River (lower),44.726247,-123.15055,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257958,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Willamette River (upper),44.613445,-123.183,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257959,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Oak Creek (lower),44.61401,-123.127,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257960,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Calapooia River (lower),44.611368,-123.12824,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257961,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Linn,Muddy Creek (upper),44.535545,-123.22035,GNIS,Approximate,Upper Willamette,17090003,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241998,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Malheur,Malheur County,43.599956,-117.388096,US Census Bureau,Centroid,Lower Owyhee,17050110,1960,,,established,,Literature,,,Freshwater,17139,Journal Article,1974,"Kuhn, L.W., and E.P. Peloquin",Oregon&#39;s Nutria Problem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163866,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Ankeny National Wildlife Refuge,44.7842,-123.077,GNIS,Accurate,Middle Willamette,17090007,2005,,,established,,Literature,,,Freshwater,14257,Web Page,2005,U.S. Fish and Wildlife Service.,National Wildlife Refuge System Invasive Species.,USFWS National Wildlife Refuge System and USGS National Institute of Invasive Species Science.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257982,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Little Pudding River (lower),45.073731,-122.8537,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257983,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Pudding River/Brandy Creek,45.180398,-122.7567,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257984,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Pudding River/Mill Creek,45.2420647,-122.7523,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257985,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Champoeg Creek,45.240146,-122.89043,GNIS,Approximate,Middle Willamette,17090007,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257986,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Senecal Creek,45.122475,-122.92029,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257987,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Pudding River (lower)/Howell Prairie Creek,45.06512,-122.8414,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257988,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Abiqua Creek (lower),45.031371,-122.80558,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257989,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Abiqua Creek (middle),44.99937,-122.66789,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257908,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Croisan Creek,44.888582,-123.07996,GNIS,Approximate,Middle Willamette,17090007,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257909,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Wilkerson Creek,44.827752,-123.09627,GNIS,Approximate,Middle Willamette,17090007,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257946,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Detroit Lake (Reservoir)/French Creek,44.745484,-122.15616,GNIS,Approximate,North Santiam,17090005,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257963,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Boulder Creek,44.706822,-122.08928,GNIS,Approximate,North Santiam,17090005,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257964,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Little North Santiam River (lower),44.79595,-122.50119,GNIS,Approximate,North Santiam,17090005,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257965,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Stout Creek,44.793257,-122.64085,GNIS,Approximate,North Santiam,17090005,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257970,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,"Silver Creek, North Fork",44.884797,-122.63145,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257971,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Drift Creek,44.972905,-122.81487,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257972,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,OR,Marion,Pudding River (upper),44.9558,-122.86903,GNIS,Approximate,Molalla-Pudding,17090009,2007,,,established,nutria density estimated,Literature,,,Freshwater,18137,Other,2008,"Sheffels, T.",Pacific Northwest Nutria Distribution GIS Map.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
